opp,datetime,stadium,attribute_3,attribute_4,competition,ranking,possession,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,game_id,url,team,opp_ranking,opp_possession,touches_in_opposition_box,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc
Canada,2024-06-21T00:00:00.000Z,Mercedes-Benz Stadium,Jesús Valenzuela Sáez,"70,564",Copa America Grp. A Round 1,1.0,64.0,3.02,19,9,9.0,7.0,547,91.0,15,7,7.0,3.0,0.0,15.0,4.0,2.39,0.64,3.02,2.95,604,344.0,203.0,35.0,69.0,3.0,30.0,23.0,1,2.0,0.0,14.0,74.0,8.0,4.0,10.0,2.0,40.0,34.0,43.0,6.0,60.0,6.0,29.0,1052,https://www.fotmob.com/en-GB/matches/canada-vs-argentina/1an224#4407860,Argentina,48.0,36.0,37.0,1.16,10.0,2.0,2.0,2.0,265,81.0,9.0,4.0,4.0,4.0,0.0,6.0,4.0,0.54,0.62,1.16,0.15,327,152.0,113.0,14.0,52.0,4.0,44.0,10.0,18.0,1.0,2.0,0.0,16.0,55.0,7.0,4.0,18.0,6.0,50.0,46.0,58.0,4.0,40.0,5.0,45.0
Argentina,2024-06-21T00:00:00.000Z,Mercedes-Benz Stadium,Jesús Valenzuela Sáez,"70,564",Copa America Grp. A Round 1,48.0,36.0,1.16,10,2,2.0,2.0,265,81.0,9,4,4.0,4.0,0.0,6.0,4.0,0.54,0.62,1.16,0.15,327,152.0,113.0,14.0,52.0,4.0,44.0,10.0,1,2.0,0.0,16.0,55.0,7.0,4.0,18.0,6.0,50.0,46.0,58.0,4.0,40.0,5.0,45.0,1052,https://www.fotmob.com/en-GB/matches/canada-vs-argentina/1an224#4407860,Canada,1.0,64.0,18.0,3.02,19.0,9.0,9.0,7.0,547,91.0,15.0,7.0,7.0,3.0,0.0,15.0,4.0,2.39,0.64,3.02,2.95,604,344.0,203.0,35.0,69.0,3.0,30.0,23.0,37.0,1.0,2.0,0.0,14.0,74.0,8.0,4.0,10.0,2.0,40.0,34.0,43.0,6.0,60.0,6.0,29.0
Chile,2024-06-22T00:00:00.000Z,AT&T Stadium,Wilton Pereira Sampaio,"43,030",Copa America Grp. A Round 1,31.0,35.0,0.75,7,4,1.0,1.0,183,67.0,18,1,2.0,1.0,0.0,4.0,3.0,0.23,0.52,0.75,1.02,274,82.0,101.0,19.0,33.0,4.0,31.0,25.0,2,1.0,0.0,18.0,72.0,12.0,4.0,18.0,1.0,70.0,49.0,55.0,21.0,44.0,7.0,35.0,1053,https://www.fotmob.com/en-GB/matches/peru-vs-chile/2031k6#4377170,Peru,40.0,65.0,13.0,1.02,11.0,1.0,1.0,1.0,419,81.0,19.0,3.0,6.0,4.0,0.0,7.0,4.0,0.96,0.06,1.02,0.06,517,260.0,159.0,24.0,46.0,3.0,30.0,20.0,22.0,2.0,3.0,0.0,15.0,79.0,8.0,1.0,10.0,4.0,67.0,40.0,45.0,27.0,56.0,5.0,28.0
Peru,2024-06-22T00:00:00.000Z,AT&T Stadium,Wilton Pereira Sampaio,"43,030",Copa America Grp. A Round 1,40.0,65.0,1.02,11,1,1.0,1.0,419,81.0,19,3,6.0,4.0,0.0,7.0,4.0,0.96,0.06,1.02,0.06,517,260.0,159.0,24.0,46.0,3.0,30.0,20.0,2,3.0,0.0,15.0,79.0,8.0,1.0,10.0,4.0,67.0,40.0,45.0,27.0,56.0,5.0,28.0,1053,https://www.fotmob.com/en-GB/matches/peru-vs-chile/2031k6#4377170,Chile,31.0,35.0,22.0,0.75,7.0,4.0,1.0,1.0,183,67.0,18.0,1.0,2.0,1.0,0.0,4.0,3.0,0.23,0.52,0.75,1.02,274,82.0,101.0,19.0,33.0,4.0,31.0,25.0,13.0,2.0,1.0,0.0,18.0,72.0,12.0,4.0,18.0,1.0,70.0,49.0,55.0,21.0,44.0,7.0,35.0
Venezuela,2024-06-22T22:00:00.000Z,Levi's Stadium,Wilmar Alexander Roldán Pérez,"29,864",Copa America Grp. B Round 1,30.0,34.0,0.86,9,4,2.0,2.0,178,71.0,20,3,4.0,1.0,0.0,4.0,5.0,0.48,0.38,0.86,0.57,252,91.0,87.0,20.0,34.0,5.0,29.0,19.0,1,2.0,1.0,6.0,33.0,10.0,4.0,28.0,3.0,57.0,40.0,48.0,17.0,38.0,10.0,50.0,1054,https://www.fotmob.com/en-GB/matches/venezuela-vs-ecuador/1akn65#4377176,Ecuador,54.0,66.0,13.0,1.69,14.0,5.0,4.0,3.0,420,86.0,14.0,5.0,5.0,4.0,0.0,8.0,6.0,1.0,0.68,1.69,2.2,487,173.0,247.0,31.0,62.0,5.0,18.0,24.0,34.0,3.0,2.0,0.0,10.0,67.0,5.0,1.0,19.0,4.0,71.0,43.0,52.0,28.0,62.0,9.0,60.0
Ecuador,2024-06-22T22:00:00.000Z,Levi's Stadium,Wilmar Alexander Roldán Pérez,"29,864",Copa America Grp. B Round 1,54.0,66.0,1.69,14,5,4.0,3.0,420,86.0,14,5,5.0,4.0,0.0,8.0,6.0,1.0,0.68,1.69,2.2,487,173.0,247.0,31.0,62.0,5.0,18.0,24.0,3,2.0,0.0,10.0,67.0,5.0,1.0,19.0,4.0,71.0,43.0,52.0,28.0,62.0,9.0,60.0,1054,https://www.fotmob.com/en-GB/matches/venezuela-vs-ecuador/1akn65#4377176,Venezuela,30.0,34.0,34.0,0.86,9.0,4.0,2.0,2.0,178,71.0,20.0,3.0,4.0,1.0,0.0,4.0,5.0,0.48,0.38,0.86,0.57,252,91.0,87.0,20.0,34.0,5.0,29.0,19.0,13.0,1.0,2.0,1.0,6.0,33.0,10.0,4.0,28.0,3.0,57.0,40.0,48.0,17.0,38.0,10.0,50.0
Jamaica,2024-06-23T01:00:00.000Z,NRG Stadium,Ismail Elfath,"53,763",Copa America Grp. B Round 1,15.0,61.0,0.97,20,9,1.0,1.0,426,82.0,8,7,6.0,5.0,0.0,9.0,11.0,0.68,0.29,0.97,1.62,520,190.0,236.0,18.0,32.0,5.0,23.0,22.0,1,0.0,0.0,11.0,61.0,11.0,3.0,30.0,4.0,53.0,31.0,46.0,22.0,48.0,6.0,33.0,1055,https://www.fotmob.com/en-GB/matches/jamaica-vs-mexico/1an228#4377175,Mexico,53.0,39.0,30.0,0.51,13.0,4.0,0.0,0.0,234,74.0,7.0,6.0,5.0,4.0,0.0,3.0,10.0,0.32,0.19,0.51,0.34,318,143.0,91.0,24.0,38.0,5.0,26.0,21.0,15.0,3.0,0.0,0.0,13.0,68.0,10.0,5.0,35.0,8.0,61.0,37.0,54.0,24.0,52.0,10.0,67.0
Mexico,2024-06-23T01:00:00.000Z,NRG Stadium,Ismail Elfath,"53,763",Copa America Grp. B Round 1,53.0,39.0,0.51,13,4,0.0,0.0,234,74.0,7,6,5.0,4.0,0.0,3.0,10.0,0.32,0.19,0.51,0.34,318,143.0,91.0,24.0,38.0,5.0,26.0,21.0,3,0.0,0.0,13.0,68.0,10.0,5.0,35.0,8.0,61.0,37.0,54.0,24.0,52.0,10.0,67.0,1055,https://www.fotmob.com/en-GB/matches/jamaica-vs-mexico/1an228#4377175,Jamaica,15.0,61.0,15.0,0.97,20.0,9.0,1.0,1.0,426,82.0,8.0,7.0,6.0,5.0,0.0,9.0,11.0,0.68,0.29,0.97,1.62,520,190.0,236.0,18.0,32.0,5.0,23.0,22.0,30.0,1.0,0.0,0.0,11.0,61.0,11.0,3.0,30.0,4.0,53.0,31.0,46.0,22.0,48.0,6.0,33.0
Bolivia,2024-06-23T22:00:00.000Z,AT&T Stadium,Maurizio Mariani,"47,873",Copa America Grp. C Round 1,11.0,61.0,2.51,20,8,3.0,3.0,430,83.0,8,7,6.0,6.0,0.0,15.0,5.0,2.35,0.17,2.51,3.39,518,222.0,208.0,30.0,48.0,6.0,24.0,22.0,1,1.0,0.0,12.0,55.0,8.0,1.0,10.0,3.0,55.0,44.0,60.0,11.0,50.0,7.0,44.0,1056,https://www.fotmob.com/en-GB/matches/bolivia-vs-usa/1alg4q#4377205,USA,84.0,39.0,35.0,0.18,6.0,3.0,0.0,0.0,274,80.0,17.0,1.0,2.0,1.0,0.0,0.0,6.0,0.14,0.03,0.18,0.21,342,172.0,102.0,19.0,42.0,2.0,17.0,28.0,1.0,1.0,3.0,0.0,6.0,43.0,16.0,5.0,28.0,6.0,40.0,29.0,40.0,11.0,50.0,7.0,50.0
USA,2024-06-23T22:00:00.000Z,AT&T Stadium,Maurizio Mariani,"47,873",Copa America Grp. C Round 1,84.0,39.0,0.18,6,3,0.0,0.0,274,80.0,17,1,2.0,1.0,0.0,0.0,6.0,0.14,0.03,0.18,0.21,342,172.0,102.0,19.0,42.0,2.0,17.0,28.0,1,3.0,0.0,6.0,43.0,16.0,5.0,28.0,6.0,40.0,29.0,40.0,11.0,50.0,7.0,50.0,1056,https://www.fotmob.com/en-GB/matches/bolivia-vs-usa/1alg4q#4377205,Bolivia,11.0,61.0,1.0,2.51,20.0,8.0,3.0,3.0,430,83.0,8.0,7.0,6.0,6.0,0.0,15.0,5.0,2.35,0.17,2.51,3.39,518,222.0,208.0,30.0,48.0,6.0,24.0,22.0,35.0,1.0,1.0,0.0,12.0,55.0,8.0,1.0,10.0,3.0,55.0,44.0,60.0,11.0,50.0,7.0,44.0
Panama,2024-06-24T01:00:00.000Z,Hard Rock Stadium,Piero Maza Gomez,"33,425",Copa America Grp. C Round 1,14.0,55.0,1.55,20,7,3.0,3.0,315,80.0,12,9,8.0,5.0,0.0,12.0,8.0,1.4,0.15,1.55,1.95,392,135.0,180.0,30.0,58.0,11.0,41.0,23.0,3,0.0,0.0,9.0,45.0,7.0,0.0,15.0,2.0,57.0,35.0,48.0,22.0,79.0,6.0,67.0,1057,https://www.fotmob.com/en-GB/matches/uruguay-vs-panama/14vs7r#4377204,Uruguay,43.0,45.0,29.0,0.56,10.0,3.0,1.0,1.0,260,78.0,9.0,3.0,7.0,0.0,0.0,4.0,6.0,0.33,0.23,0.56,0.94,332,127.0,133.0,14.0,31.0,0.0,0.0,18.0,15.0,1.0,1.0,0.0,9.0,75.0,7.0,4.0,23.0,4.0,44.0,38.0,52.0,6.0,21.0,14.0,67.0
Uruguay,2024-06-24T01:00:00.000Z,Hard Rock Stadium,Piero Maza Gomez,"33,425",Copa America Grp. C Round 1,43.0,45.0,0.56,10,3,1.0,1.0,260,78.0,9,3,7.0,0.0,0.0,4.0,6.0,0.33,0.23,0.56,0.94,332,127.0,133.0,14.0,31.0,0.0,0.0,18.0,1,1.0,0.0,9.0,75.0,7.0,4.0,23.0,4.0,44.0,38.0,52.0,6.0,21.0,14.0,67.0,1057,https://www.fotmob.com/en-GB/matches/uruguay-vs-panama/14vs7r#4377204,Panama,14.0,55.0,15.0,1.55,20.0,7.0,3.0,3.0,315,80.0,12.0,9.0,8.0,5.0,0.0,12.0,8.0,1.4,0.15,1.55,1.95,392,135.0,180.0,30.0,58.0,11.0,41.0,23.0,29.0,3.0,0.0,0.0,9.0,45.0,7.0,0.0,15.0,2.0,57.0,35.0,48.0,22.0,79.0,6.0,67.0
Paraguay,2024-06-24T22:00:00.000Z,NRG Stadium,Darío Herrera,"67,059",Copa America Grp. D Round 1,12.0,68.0,0.71,11,3,1.0,0.0,439,83.0,10,3,6.0,2.0,0.0,9.0,2.0,0.52,0.19,0.71,0.61,529,254.0,185.0,24.0,39.0,6.0,32.0,13.0,1,1.0,0.0,13.0,62.0,6.0,2.0,17.0,2.0,75.0,53.0,55.0,22.0,50.0,17.0,68.0,1058,https://www.fotmob.com/en-GB/matches/paraguay-vs-colombia/1utthz#4377210,Colombia,58.0,32.0,21.0,0.81,11.0,3.0,3.0,2.0,161,64.0,18.0,3.0,6.0,2.0,0.0,3.0,8.0,0.46,0.35,0.81,1.26,251,99.0,62.0,20.0,34.0,3.0,30.0,23.0,19.0,2.0,2.0,0.0,11.0,52.0,13.0,2.0,21.0,1.0,65.0,43.0,45.0,22.0,50.0,12.0,52.0
Colombia,2024-06-24T22:00:00.000Z,NRG Stadium,Darío Herrera,"67,059",Copa America Grp. D Round 1,58.0,32.0,0.81,11,3,3.0,2.0,161,64.0,18,3,6.0,2.0,0.0,3.0,8.0,0.46,0.35,0.81,1.26,251,99.0,62.0,20.0,34.0,3.0,30.0,23.0,2,2.0,0.0,11.0,52.0,13.0,2.0,21.0,1.0,65.0,43.0,45.0,22.0,50.0,12.0,52.0,1058,https://www.fotmob.com/en-GB/matches/paraguay-vs-colombia/1utthz#4377210,Paraguay,12.0,68.0,19.0,0.71,11.0,3.0,1.0,0.0,439,83.0,10.0,3.0,6.0,2.0,0.0,9.0,2.0,0.52,0.19,0.71,0.61,529,254.0,185.0,24.0,39.0,6.0,32.0,13.0,21.0,1.0,1.0,0.0,13.0,62.0,6.0,2.0,17.0,2.0,75.0,53.0,55.0,22.0,50.0,17.0,68.0
Costa Rica,2024-06-25T01:00:00.000Z,SoFi Stadium,César Arturo Ramos Palazuelos,"67,158",Copa America Grp. D Round 1,4.0,74.0,1.71,19,3,1.0,1.0,630,91.0,13,9,12.0,4.0,1.0,14.0,5.0,1.56,0.15,1.71,0.97,695,220.0,410.0,39.0,75.0,5.0,17.0,19.0,3,1.0,0.0,18.0,69.0,7.0,2.0,7.0,0.0,57.0,47.0,56.0,10.0,59.0,11.0,58.0,1059,https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w9#4407876,Brazil,52.0,26.0,50.0,0.03,2.0,0.0,0.0,0.0,185,74.0,10.0,1.0,0.0,2.0,0.0,0.0,2.0,0.03,0.01,0.03,0.0,249,136.0,49.0,15.0,29.0,1.0,14.0,6.0,2.0,0.0,2.0,0.0,9.0,47.0,8.0,4.0,34.0,4.0,44.0,37.0,44.0,7.0,41.0,6.0,33.0
Brazil,2024-06-25T01:00:00.000Z,SoFi Stadium,César Arturo Ramos Palazuelos,"67,158",Copa America Grp. D Round 1,52.0,26.0,0.03,2,0,0.0,0.0,185,74.0,10,1,0.0,2.0,0.0,0.0,2.0,0.03,0.01,0.03,0.0,249,136.0,49.0,15.0,29.0,1.0,14.0,6.0,0,2.0,0.0,9.0,47.0,8.0,4.0,34.0,4.0,44.0,37.0,44.0,7.0,41.0,6.0,33.0,1059,https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w9#4407876,Costa Rica,4.0,74.0,2.0,1.71,19.0,3.0,1.0,1.0,630,91.0,13.0,9.0,12.0,4.0,1.0,14.0,5.0,1.56,0.15,1.71,0.97,695,220.0,410.0,39.0,75.0,5.0,17.0,19.0,50.0,3.0,1.0,0.0,18.0,69.0,7.0,2.0,7.0,0.0,57.0,47.0,56.0,10.0,59.0,11.0,58.0
Canada,2024-06-25T22:00:00.000Z,Children's Mercy Park,Mario Alberto Escobar Toca,"15,625",Copa America Grp. A Round 2,31.0,49.0,0.81,9,4,1.0,1.0,251,72.0,17,2,3.0,2.0,0.0,3.0,6.0,0.66,0.15,0.81,1.0,347,120.0,131.0,21.0,38.0,1.0,7.0,26.0,3,0.0,1.0,19.0,61.0,12.0,0.0,11.0,1.0,70.0,50.0,51.0,20.0,67.0,5.0,26.0,1060,https://www.fotmob.com/en-GB/matches/peru-vs-canada/144a66#4407861,Peru,48.0,51.0,18.0,1.78,5.0,2.0,5.0,4.0,282,78.0,14.0,1.0,3.0,0.0,0.0,5.0,0.0,1.78,0.0,1.78,1.13,363,128.0,154.0,20.0,41.0,5.0,31.0,14.0,20.0,1.0,1.0,0.0,9.0,35.0,2.0,1.0,29.0,4.0,58.0,48.0,49.0,10.0,33.0,5.0,29.0
Peru,2024-06-25T22:00:00.000Z,Children's Mercy Park,Mario Alberto Escobar Toca,"15,625",Copa America Grp. A Round 2,48.0,51.0,1.78,5,2,5.0,4.0,282,78.0,14,1,3.0,0.0,0.0,5.0,0.0,1.78,0.0,1.78,1.13,363,128.0,154.0,20.0,41.0,5.0,31.0,14.0,1,1.0,0.0,9.0,35.0,2.0,1.0,29.0,4.0,58.0,48.0,49.0,10.0,33.0,5.0,29.0,1060,https://www.fotmob.com/en-GB/matches/peru-vs-canada/144a66#4407861,Canada,31.0,49.0,20.0,0.81,9.0,4.0,1.0,1.0,251,72.0,17.0,2.0,3.0,2.0,0.0,3.0,6.0,0.66,0.15,0.81,1.0,347,120.0,131.0,21.0,38.0,1.0,7.0,26.0,18.0,3.0,0.0,1.0,19.0,61.0,12.0,0.0,11.0,1.0,70.0,50.0,51.0,20.0,67.0,5.0,26.0
Argentina,2024-06-26T01:00:00.000Z,MetLife Stadium,Andrés Matonte,"81,106",Copa America Grp. A Round 2,40.0,39.0,0.12,3,3,0.0,0.0,273,77.0,12,0,0.0,0.0,0.0,1.0,2.0,0.12,0.0,0.12,0.13,355,156.0,117.0,19.0,37.0,0.0,0.0,21.0,1,2.0,0.0,13.0,59.0,6.0,6.0,17.0,8.0,50.0,43.0,48.0,7.0,41.0,12.0,55.0,1061,https://www.fotmob.com/en-GB/matches/argentina-vs-chile/28qplg#4377171,Chile,1.0,61.0,7.0,2.72,22.0,9.0,5.0,4.0,482,87.0,9.0,11.0,7.0,6.0,2.0,14.0,8.0,1.33,1.38,2.72,3.64,551,240.0,242.0,14.0,48.0,5.0,33.0,17.0,31.0,1.0,0.0,0.0,19.0,79.0,8.0,0.0,7.0,3.0,57.0,47.0,52.0,10.0,59.0,11.0,50.0
Chile,2024-06-26T01:00:00.000Z,MetLife Stadium,Andrés Matonte,"81,106",Copa America Grp. A Round 2,1.0,61.0,2.72,22,9,5.0,4.0,482,87.0,9,11,7.0,6.0,2.0,14.0,8.0,1.33,1.38,2.72,3.64,551,240.0,242.0,14.0,48.0,5.0,33.0,17.0,1,0.0,0.0,19.0,79.0,8.0,0.0,7.0,3.0,57.0,47.0,52.0,10.0,59.0,11.0,50.0,1061,https://www.fotmob.com/en-GB/matches/argentina-vs-chile/28qplg#4377171,Argentina,40.0,39.0,31.0,0.12,3.0,3.0,0.0,0.0,273,77.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,0.12,0.0,0.12,0.13,355,156.0,117.0,19.0,37.0,0.0,0.0,21.0,7.0,1.0,2.0,0.0,13.0,59.0,6.0,6.0,17.0,8.0,50.0,43.0,48.0,7.0,41.0,12.0,55.0
Jamaica,2024-06-26T22:00:00.000Z,Allegiant Stadium,Cristián Marcelo Garay Reyes,"24,074",Copa America Grp. B Round 2,30.0,45.0,2.45,24,4,4.0,2.0,210,76.0,8,7,8.0,12.0,0.0,14.0,10.0,1.32,0.35,1.66,2.79,275,98.0,112.0,29.0,52.0,6.0,35.0,18.0,2,0.0,0.0,10.0,53.0,12.0,2.0,24.0,2.0,60.0,41.0,59.0,19.0,54.0,7.0,58.0,1062,https://www.fotmob.com/en-GB/matches/jamaica-vs-ecuador/1am938#4377177,Ecuador,53.0,55.0,27.0,0.81,7.0,4.0,2.0,1.0,255,77.0,18.0,8.0,1.0,2.0,0.0,5.0,2.0,0.24,0.57,0.81,0.97,332,157.0,98.0,19.0,40.0,4.0,19.0,15.0,15.0,0.0,4.0,0.0,9.0,64.0,11.0,11.0,23.0,1.0,44.0,28.0,41.0,16.0,46.0,6.0,35.0
Ecuador,2024-06-26T22:00:00.000Z,Allegiant Stadium,Cristián Marcelo Garay Reyes,"24,074",Copa America Grp. B Round 2,53.0,55.0,0.81,7,4,2.0,1.0,255,77.0,18,8,1.0,2.0,0.0,5.0,2.0,0.24,0.57,0.81,0.97,332,157.0,98.0,19.0,40.0,4.0,19.0,15.0,0,4.0,0.0,9.0,64.0,11.0,11.0,23.0,1.0,44.0,28.0,41.0,16.0,46.0,6.0,35.0,1062,https://www.fotmob.com/en-GB/matches/jamaica-vs-ecuador/1am938#4377177,Jamaica,30.0,45.0,15.0,2.45,24.0,4.0,4.0,2.0,210,76.0,8.0,7.0,8.0,12.0,0.0,14.0,10.0,1.32,0.35,1.66,2.79,275,98.0,112.0,29.0,52.0,6.0,35.0,18.0,27.0,2.0,0.0,0.0,10.0,53.0,12.0,2.0,24.0,2.0,60.0,41.0,59.0,19.0,54.0,7.0,58.0
Colombia,2024-07-03T01:00:00.000Z,Levi's Stadium,Jesús Valenzuela Sáez,"70,971",Copa America Grp. D Round 3,4.0,51.0,0.29,7,3,0.0,0.0,343,81.0,14,6,2.0,2.0,0.0,1.0,6.0,0.14,0.16,0.29,0.79,422,241.0,102.0,31.0,50.0,1.0,10.0,15.0,1,3.0,0.0,21.0,72.0,10.0,1.0,17.0,5.0,64.0,53.0,54.0,11.0,55.0,7.0,44.0,1063,https://www.fotmob.com/en-GB/matches/brazil-vs-colombia/296xs5#4377212,Brazil,12.0,49.0,22.0,1.45,13.0,6.0,3.0,2.0,337,84.0,19.0,5.0,6.0,1.0,1.0,8.0,5.0,1.04,0.41,1.45,0.91,401,179.0,158.0,8.0,24.0,4.0,25.0,21.0,18.0,2.0,2.0,0.0,15.0,68.0,7.0,2.0,16.0,2.0,54.0,45.0,46.0,9.0,45.0,10.0,42.0
Brazil,2024-07-03T01:00:00.000Z,Levi's Stadium,Jesús Valenzuela Sáez,"70,971",Copa America Grp. D Round 3,12.0,49.0,1.45,13,6,3.0,2.0,337,84.0,19,5,6.0,1.0,1.0,8.0,5.0,1.04,0.41,1.45,0.91,401,179.0,158.0,8.0,24.0,4.0,25.0,21.0,2,2.0,0.0,15.0,68.0,7.0,2.0,16.0,2.0,54.0,45.0,46.0,9.0,45.0,10.0,42.0,1063,https://www.fotmob.com/en-GB/matches/brazil-vs-colombia/296xs5#4377212,Colombia,4.0,51.0,18.0,0.29,7.0,3.0,0.0,0.0,343,81.0,14.0,6.0,2.0,2.0,0.0,1.0,6.0,0.14,0.16,0.29,0.79,422,241.0,102.0,31.0,50.0,1.0,10.0,15.0,22.0,1.0,3.0,0.0,21.0,72.0,10.0,1.0,17.0,5.0,64.0,53.0,54.0,11.0,55.0,7.0,44.0
Paraguay,2024-07-03T01:00:00.000Z,Q2 Stadium,Yael Falcón Pérez,"12,765",Copa America Grp. D Round 3,52.0,32.0,0.4,2,2,1.0,0.0,172,67.0,11,1,0.0,0.0,0.0,1.0,1.0,0.02,0.38,0.4,1.21,256,116.0,56.0,20.0,34.0,2.0,67.0,14.0,5,3.0,0.0,8.0,50.0,8.0,5.0,29.0,5.0,48.0,35.0,52.0,13.0,43.0,5.0,42.0,1064,https://www.fotmob.com/en-GB/matches/costa-rica-vs-paraguay/1hox8b#4407878,Costa Rica,58.0,68.0,4.0,1.2,17.0,6.0,1.0,1.0,435,84.0,17.0,6.0,6.0,5.0,0.0,8.0,9.0,0.51,0.69,1.2,1.41,517,190.0,245.0,25.0,51.0,7.0,37.0,26.0,17.0,1.0,3.0,0.0,8.0,62.0,16.0,0.0,11.0,0.0,49.0,32.0,48.0,17.0,57.0,9.0,64.0
Costa Rica,2024-07-03T01:00:00.000Z,Q2 Stadium,Yael Falcón Pérez,"12,765",Copa America Grp. D Round 3,58.0,68.0,1.2,17,6,1.0,1.0,435,84.0,17,6,6.0,5.0,0.0,8.0,9.0,0.51,0.69,1.2,1.41,517,190.0,245.0,25.0,51.0,7.0,37.0,26.0,1,3.0,0.0,8.0,62.0,16.0,0.0,11.0,0.0,49.0,32.0,48.0,17.0,57.0,9.0,64.0,1064,https://www.fotmob.com/en-GB/matches/costa-rica-vs-paraguay/1hox8b#4407878,Paraguay,52.0,32.0,17.0,0.4,2.0,2.0,1.0,0.0,172,67.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02,0.38,0.4,1.21,256,116.0,56.0,20.0,34.0,2.0,67.0,14.0,4.0,5.0,3.0,0.0,8.0,50.0,8.0,5.0,29.0,5.0,48.0,35.0,52.0,13.0,43.0,5.0,42.0
Mexico,2024-06-27T01:00:00.000Z,SoFi Stadium,Raphael Claus,"72,773",Copa America Grp. B Round 2,54.0,39.0,1.17,10,2,1.0,0.0,233,73.0,7,2,4.0,4.0,1.0,3.0,7.0,0.37,0.02,0.39,1.07,321,117.0,116.0,19.0,32.0,0.0,0.0,16.0,4,2.0,0.0,19.0,73.0,15.0,7.0,45.0,5.0,64.0,44.0,59.0,20.0,56.0,9.0,60.0,1065,https://www.fotmob.com/en-GB/matches/venezuela-vs-mexico/1alg4n#4377178,Venezuela,15.0,61.0,12.0,2.88,18.0,5.0,5.0,5.0,397,81.0,12.0,7.0,5.0,8.0,0.0,15.0,3.0,1.9,0.19,2.09,2.82,489,208.0,189.0,25.0,53.0,4.0,17.0,21.0,45.0,2.0,2.0,0.0,10.0,63.0,6.0,3.0,12.0,1.0,47.0,31.0,41.0,16.0,44.0,9.0,36.0
Venezuela,2024-06-27T01:00:00.000Z,SoFi Stadium,Raphael Claus,"72,773",Copa America Grp. B Round 2,15.0,61.0,2.88,18,5,5.0,5.0,397,81.0,12,7,5.0,8.0,0.0,15.0,3.0,1.9,0.19,2.09,2.82,489,208.0,189.0,25.0,53.0,4.0,17.0,21.0,2,2.0,0.0,10.0,63.0,6.0,3.0,12.0,1.0,47.0,31.0,41.0,16.0,44.0,9.0,36.0,1065,https://www.fotmob.com/en-GB/matches/venezuela-vs-mexico/1alg4n#4377178,Mexico,54.0,39.0,45.0,1.17,10.0,2.0,1.0,0.0,233,73.0,7.0,2.0,4.0,4.0,1.0,3.0,7.0,0.37,0.02,0.39,1.07,321,117.0,116.0,19.0,32.0,0.0,0.0,16.0,12.0,4.0,2.0,0.0,19.0,73.0,15.0,7.0,45.0,5.0,64.0,44.0,59.0,20.0,56.0,9.0,60.0
USA,2024-06-27T22:00:00.000Z,Mercedes-Benz Stadium,Iván Arcides Barton Cisneros,"59,145",Copa America Grp. C Round 2,43.0,74.0,0.77,13,4,1.0,0.0,465,86.0,19,3,2.0,7.0,0.0,6.0,7.0,0.71,0.06,0.77,0.93,540,169.0,296.0,23.0,51.0,6.0,29.0,19.0,2,3.0,1.0,3.0,50.0,4.0,0.0,17.0,2.0,40.0,18.0,40.0,22.0,61.0,8.0,80.0,1066,https://www.fotmob.com/en-GB/matches/panama-vs-usa/1bj4sz#4377207,Panama,11.0,26.0,27.0,1.08,6.0,3.0,1.0,1.0,114,59.0,4.0,0.0,3.0,0.0,1.0,6.0,0.0,0.75,0.33,1.08,1.22,192,71.0,43.0,15.0,23.0,4.0,44.0,19.0,13.0,3.0,2.0,1.0,5.0,71.0,7.0,7.0,17.0,2.0,41.0,27.0,60.0,14.0,39.0,3.0,50.0
